Gene	C3N_01408	C3N_02088	C3N_03076	C3N_01489	C3N_02928	C3N_03057	C3N_00560	C3N_02150	C3N_00551	C3N_02089	C3N_03054	C3N_01028	C3N_01016	C3N_02153	C3N_00556	C3N_04127	C3N_00578	C3N_01023	C3N_00545	C3N_02421	C3N_00180	C3N_02425	C3N_00546	C3N_00580	C3N_02424	C3N_02572	C3N_00167	C3N_02155	C3N_00555	C3N_01415	C3N_00547	C3N_02090	C3N_01017	C3N_02142	C3N_01019	C3N_01410	C3N_00169	C3N_03073
SH3PXD2B	11.9905841219531	11.4238915690697	11.9040499338393	11.9846930543835	11.6216154814002	11.3992457133245	12.3466598960211	11.4454095758401	11.9000868809643	9.56061683936708	11.4003752802499	11.8144144431591	12.1592517668364	11.0771019801004	12.6279745813974	12.2140650687124	11.4279068164484	12.6120018639801	12.4353809073752	11.6462121561772	12.3774297955294	11.8370156364469	10.735772850064	10.9210186647565	11.8559025079286	11.4706533572653	11.5402947800296	12.5926223488002	11.2048314389598	12.1919795400998	12.5113599573652	12.6054272748998	11.2508290416797	11.3860187985084	10.7584382942922	12.5291662811041	12.3635192878193	10.6101369160303
RESF1	12.2622475646009	12.4999735172532	12.6783056374352	12.8167868235692	12.7298186926522	13.3189492891534	12.4181122437523	12.9327698165826	12.2122969643028	13.3390479923537	13.5457585391338	12.9406910780396	13.235364699361	11.8963909399243	13.1914751739165	13.264586472688	12.5737153401767	12.7626726807218	12.627490244413	11.9748658154441	11.7642673865793	12.6620505449442	12.99826812014	12.0046422738931	12.830390670967	12.3156784155208	12.3690865656017	11.9944620243332	14.4099277713553	12.5799917703536	12.362218488415	12.6535420244961	13.0125846564438	13.3137908824517	12.681946653451	12.4935620456245	12.0478083963362	11.7312426665553
LARP7	9.82775320760489	9.97439571498816	10.0597901993386	9.88046616775072	10.2923572620511	10.5767890979599	10.5122384205825	9.98481471755466	9.81593473439284	9.83212079910791	10.4838428773639	10.0951215562589	10.2234041543718	10.4778118378523	10.3717957713219	10.2023283511121	10.4957901329793	9.83877921563692	9.8788982689241	9.98122441049111	10.1764703940087	10.3070203734457	10.3098378383922	10.0749727409129	10.0899231435666	10.6248634732381	10.0647500319403	10.0594501642181	9.91415452254288	9.98406391473051	9.48973756256203	10.208812384745	9.99853487971779	9.86817476096309	10.3893572957215	10.0487061763687	10.4244971873404	10.5562209359475
FGFBP3	7.11655036961592	6.97010149289544	7.33527221640451	7.24555375965421	7.13269553085464	7.52439299206772	7.59599501614609	7.3219781953056	7.43001034924291	7.3998316158574	7.27598838060492	7.20878017540142	7.68672722926474	7.37046216736673	7.48911461375184	7.29587375823165	7.18329459302359	7.41601455573222	7.04468973125432	7.2573133262549	7.9638977111691	7.60702878740172	7.38790536110385	7.28126307013737	7.24120217143821	7.26665285249491	7.35614414536047	7.30227291597887	7.32590588410357	7.36027696842898	7.13188289538393	7.21582302609583	7.35015998295711	7.1450835930894	7.43326036866051	7.12100914315496	7.2078967888218	7.60617662196119
NR1D2	10.9847017319751	11.4111148630755	11.5131446263321	11.1824744985176	11.7856589666682	12.4333797215848	10.2028222150869	11.6619086611257	10.8854747923639	11.4575196545342	11.9732109147971	10.9472603981568	11.64190497308	11.5578679035455	11.7769145057245	10.7546427950281	10.7172409742612	10.6954232546371	10.8327319885893	11.9848321681301	10.8094269320576	11.2453930747603	11.9171613287877	10.9430146677213	11.2581066529763	10.8682912040146	11.5841428899137	11.2770399287268	11.3786786231864	11.9109224889708	10.9431845150525	11.3009932255748	11.8121959264351	11.0699707320249	12.0583116147599	10.8403470770214	10.8104465624149	12.3477758935005
PABPC5	7.36152533926084	7.55433837109927	7.73649676994231	7.45767055383358	7.49740015450235	7.49124253905627	6.96828801504627	7.35709249244181	7.20864943490269	7.15770995425181	7.96346447341186	7.40743393143922	7.37179247597369	7.24837805836133	7.50667997369275	7.56503226357715	7.30450792677139	7.36854172984308	7.30754265557339	7.4536346945719	7.28856094687641	7.17735715082042	7.13837641567918	7.00761325768472	7.13020184953843	7.43629264336659	7.19882260816271	7.98850175686872	7.06943962372484	7.21277190910005	7.03975379605781	7.35717998230045	7.18602201995419	7.16075189345515	7.20559171305252	7.20040485110861	7.27794474619029	7.30880052599472
BRMS1	11.0056722976479	10.2926679446307	10.849717915099	10.0353177562014	9.97162929899658	10.0672324499542	10.0746859873444	10.9076082872823	10.67305072565	11.2055061852782	9.86000815331139	10.5255456632924	10.7413324741567	10.6878675431275	10.2847354773879	10.8870449954387	10.6388002515976	10.1219791096974	10.4571675473801	10.6595232825053	10.7105318187044	11.4897346709753	10.4201983241793	11.1297160445522	10.725615195576	10.2631993106646	10.5873375399311	10.0617624552797	10.6772513330052	11.0311683531291	10.7289120534365	10.4020647663192	10.2770347497005	10.7739251164121	10.6602766815441	11.2835498093823	10.4808837487122	10.1749123863238
RPL15	13.65524186953	13.9196904263507	13.9546973801927	14.2926873873302	13.425494629178	13.365006604548	13.6304690269695	14.6417866441496	13.5243800132866	14.8700890645862	13.8329993341923	13.8881651489051	13.7205762440745	14.4573145440888	13.3950451541727	13.7770658304148	14.5403245492678	14.1925051459404	14.0479176471918	14.1415346369684	13.2706070891641	13.8990273162011	14.5233606960121	14.5815559426777	13.503583002796	13.4949569442108	13.7041288419911	13.0156409349225	14.3194862305199	13.6539330396754	13.2793494814658	13.5189781986617	13.6922756640706	13.5290014992292	14.3053053867162	14.102918926602	13.1375542692566	13.5134700367825
FAM241A	8.65685785513742	8.50983978989922	7.87908994779578	8.65492781399723	8.29177133713002	8.74724070454021	8.03306949492444	8.9347991070992	8.20689405316809	9.14030385654031	9.42188595398579	8.34814262709607	8.74288925909936	8.91031567936672	8.99571915945557	8.63118680603483	8.53330790781429	9.23242461818828	8.62589702072859	8.40793655350255	8.43166378794194	7.81145042420754	8.85771855259969	8.15693426575701	9.0430526451523	8.81937110870266	8.56228502754705	8.73359670434557	7.91083501821431	8.57451169761359	8.37692120513744	8.79939745548527	8.06288375065373	8.77053155251554	9.11075085011023	8.88628742290388	8.55835616062809	9.25878401293593
HRAS	9.727407316857	9.15780307596606	9.72739440583272	9.21696642923922	9.3070770052837	9.22046182065281	9.45920917262657	9.91008988231402	9.52004356812608	9.41373626425271	8.69029598027281	9.82698451636928	9.10498481785937	9.41379732988706	9.49562010228935	10.1695335420242	9.84000369851857	9.60000051996588	9.52554840504939	9.681818733633	9.70103747940987	10.3536194480823	9.5441068723931	9.65057149123694	10.0753511353004	9.32960882707264	9.29078123104766	9.41777136975889	10.0385749646446	9.48421140647669	10.3764103847675	9.4823187414664	10.2590325386373	9.47491829214695	9.53577282138527	9.40523504628871	9.32413735829655	8.81891232073377
WDR49	9.29904540316301	10.6713485455573	8.19754657256608	7.82261449122468	10.234346337561	10.2799817723506	7.73035662344544	9.05253579644795	7.5536077569354	7.51452553445812	11.5064449577342	8.62703129548487	8.95742168578164	8.05864166494586	8.06134123895204	7.94735603975449	10.6465815175466	8.34756695728096	9.74755447624959	8.19608832569557	7.90579952192307	7.14177286379193	7.58796162700134	8.68424846358035	7.83558232454744	10.2385077057905	9.04109430145924	7.94960872112047	8.58983237364711	9.96136843833795	11.1078017005319	9.53845304334334	9.27902720994291	7.70175138940098	8.1104492812418	9.11781635580094	10.8603569817815	8.93646545946662
SRP72	11.9128007214785	12.1969479123783	13.1898711346808	14.3899449611731	11.8907435616411	11.8326878132896	11.2333834364455	12.593725000365	12.0888779011004	12.6226226290343	12.0851357967005	11.9612377646574	12.2615884542497	12.8863549277666	12.4386334735203	12.3467494567029	12.4287359922357	12.5085898322897	11.9864898009129	12.0657912341428	12.1973269316147	12.1372234772903	12.88163239341	13.3929682090765	13.0147669435276	12.0471325191025	11.7670933890457	12.3894753970137	12.0577328935744	12.2679443342155	11.5572124256365	12.0915370734667	11.549501578317	12.470577862646	12.9238329342569	12.3149751102037	12.1150649398645	12.017638327682
PCP2	7.23174796667452	7.80280506759394	7.16381173164239	7.16510290373811	7.53673597345122	7.91420237098271	7.635175860874	7.20588863820264	7.24810643631228	6.98335463222325	7.66523160411944	7.34660554390359	7.24954460807956	7.22142086384793	6.98378143569005	7.3649715520021	7.84674302079081	7.19106464871992	7.46429921355723	7.2573133262549	7.19721915272372	7.61727944395279	7.30522471804226	7.30740340834533	7.2238814183249	8.65579130631208	7.55825203252145	7.03608001531792	7.43248099922556	7.32594895401737	7.28483693546336	7.48763376931958	7.0145854234009	7.11257488336771	7.1473301348392	7.37348723776248	7.54461544858813	7.26655977890291
RIN1	8.61457879092533	8.45100444774218	8.28089031076817	8.00785032800063	8.60942469625017	7.38363016422886	7.62746456229078	9.33389305250887	8.88554707041377	8.74026298151365	7.89988690643539	8.75042776240502	7.55801203792858	9.12124780123664	8.52068475438072	9.24850796132717	8.51348716653631	7.97036042072162	8.53447496013594	8.74852434982266	8.66007556686708	9.68837699462086	9.19457030576134	8.55039120967165	9.54005461348833	8.1324159251642	8.17727294948507	7.53326495375662	8.90930624509124	8.25875377287634	7.90589078234425	8.31861450426885	8.09537274368387	8.94927304521758	8.83310605453152	7.87725664440884	8.29555296962678	7.95096954323876
ODAPH	6.67689088600347	7.00433121706976	6.99370557507745	6.71248350224693	6.89845895168571	7.03242240953561	6.75422115886805	6.73374070348191	7.07443663702217	6.70961311206019	6.82095189340287	6.90217477836842	6.70865926209594	6.99402771831154	6.9461850884428	7.89498475202287	6.80389236546686	6.74566045603654	6.72872933456263	6.91335258266061	7.38297504731011	6.83418324585265	6.95638180075081	6.81071378633469	6.99579943543457	6.91889094137001	6.73893747985201	6.68092042565259	7.01780297927929	6.7310294160095	6.82646291687855	6.77344374273168	6.66265070861385	6.80778364407711	6.58370434149979	6.65268012192708	6.65942687050701	6.6589340608489
THAP6	9.39368933039276	9.94614551964593	9.80009161133244	9.49080808869007	9.8666776882721	10.3123449499781	9.03662928346913	9.63322165114956	9.55950613006295	9.44748626892949	10.3416545840573	9.59207871897412	9.77746509341585	10.1864392658045	9.90367071832607	9.8097440411629	10.0126474243146	9.90505721815771	9.11467435713003	9.92458410211201	9.76565738005989	9.61946182746022	10.1735064528154	9.69136694412616	9.82315962724904	10.1517146962863	9.81758143628447	9.74180631049191	9.63344901232541	9.7807891791471	9.6368599167456	10.0261377418805	9.57643540814774	9.63416190767604	9.58129041491708	9.97552258116738	9.73630093890901	10.2051413062311
CEP135	9.64886067341671	10.0734283968323	12.009154912023	11.4119259003965	9.71792880623854	10.1412684564455	9.37072421182993	9.90582094920777	9.99317172851228	10.1694002378062	10.3216608231438	10.3137171678094	10.5701822833275	9.95466937297342	10.4512282228387	10.1942000372579	10.0233553263308	10.1416977266499	9.56350683344221	9.86391614801189	10.5164832645928	9.75030146726784	10.1394433448891	10.7855286100709	10.6600977767069	10.2206057462222	9.42316868196285	10.3932228048922	10.1205553726646	10.0360782511043	10.1854849407513	9.89528984701153	9.80226965869982	9.96362403157461	10.0650641776914	10.1983252218881	10.2972573785152	10.1413116815284
FZD4	10.2766427281188	9.83746926506884	10.1444676597471	10.2295548507286	10.1039212263998	10.7999586989293	10.7686786445866	12.0020187349817	10.6042810457894	10.4253246917722	11.4416834353304	10.1820239249129	11.4128798420084	9.6741955732525	10.140582829874	10.0484204346982	10.5157659753302	10.6694785879094	11.9315871985283	9.74879764769447	10.0269734131786	9.82766800291544	9.70342503465804	9.48863328036559	10.0802250534161	9.80683611383625	10.2816461404999	9.85844252154749	9.60171060293481	9.62756956842271	10.143039568407	10.5575439697448	9.91536877410456	9.86969290260505	10.3873270148679	12.8219112839618	10.2201024744023	9.96028214773794
CD248	8.71562697095679	8.6628425228799	8.35002877351446	8.61789165959337	8.80526330525439	8.78816129866764	8.76961919624265	8.8400302592958	9.1492415311935	7.49274148285685	8.76817670475969	9.24192414950594	8.53318167689267	7.89973307415556	9.25383686307503	9.26697756334495	8.37881598867521	8.8860892996933	8.57375344346321	9.03149409489852	8.43646067037053	8.20578271874368	7.97920627318116	7.71931934587674	9.1413906391282	8.00824287206236	8.40586294959694	8.49717938500239	8.29661551296647	8.58185498225536	8.84559411485286	8.77317067871486	8.08248468164651	8.49969253217605	8.0142365482787	8.51790762986588	9.13467846333063	7.87838462240221
BTC	8.03079733741619	9.7211550399882	8.80901920215801	7.98018970930357	8.85630694317003	9.40266974972284	7.37054728186824	8.07797199281652	7.41974946162785	7.37494313752411	9.52110232320569	7.69640977866887	7.89292397848108	9.19919444291801	8.62574132377503	7.6362324169786	9.47893351037784	9.088260112206	8.64892905614082	8.43683573154805	8.46486914980991	6.86606708181649	9.38552024337534	9.91860899260635	8.50248384599235	9.4276095265845	8.58095515861583	9.42504232458962	7.17527867413789	10.2688183295591	9.06945872423685	9.33894298774438	9.30722695684669	9.90860492062376	8.45390226746646	8.8640171663775	9.07373119364738	9.85284351673898
PDZK1	7.3763475786702	7.15023021644487	7.73649676994231	7.40953948699029	8.00171392732554	7.84542815848446	7.70201191840817	7.64702313991931	7.41974946162785	7.87147097676142	7.61876569306683	7.43058387849802	7.8593026593583	7.72954319323783	7.84184844277382	7.29587375823165	7.19781089411075	7.64868920362055	7.50251632179552	7.71611962968007	7.54508994215912	7.59666850747718	7.56060559000382	7.97225633198851	7.36714438536856	7.59649752387554	7.52758151093716	7.98850175686872	7.24181707684548	7.37140458122605	7.89692887559353	7.55571210696736	7.61457575498959	7.56163883216585	7.88965357339006	7.77304089964542	7.61186392192878	8.05822443150573
ADGRE1	7.88420903843866	8.36681908580135	7.39225695960126	7.91537362767644	7.58672455954527	7.55639203433063	7.47679452766051	7.92903744332022	7.41974946162785	7.64496908272357	7.46403216361662	7.77111367315198	7.75166727329605	7.53480074126295	7.79089686412437	7.81557157688651	8.07307677471223	7.44995896030307	7.84573445994723	7.856794683019	6.85817549821973	7.41296369062147	7.73777390569936	7.00761325768472	7.9294835797833	7.51988821696267	7.58795454459323	7.18212571564962	7.17527867413789	7.6448393075682	8.000019382491	7.48763376931958	9.02373767667038	7.31343414733333	7.51315635257236	7.60336837754275	7.47965066311217	7.58646410281561
DENND6A	10.0555731793024	10.2823760123728	10.5262442154526	10.4695200287408	10.5503737307375	10.4484277198913	10.3502445321549	10.4978150511616	10.3515377532261	10.3127738238841	10.5570212129247	10.6273286783024	10.6203725261365	10.2109095719144	10.4850691995639	10.4823580025867	10.4957901329793	10.6586040918416	10.3550050647171	10.4050452354093	10.2604569032923	10.2185654858277	10.7607160706567	10.8247717540734	10.3986956598215	10.381710004826	10.2816461404999	10.5126557197746	10.6418870383295	10.1595344266275	9.90947428966581	10.3473184071808	10.6055442079101	10.4140468860901	10.8525198762977	10.6245138090673	10.582062415204	10.4219180799061
PDE12	10.1873752079292	10.4802484197958	10.4628425904657	10.7459371753603	10.4072931792356	10.4935899899153	10.8543124032851	11.0731204080983	10.8437068945465	10.9815670020145	10.464680985762	10.6922743601833	10.6925105845707	11.1509462928589	10.8415907566063	10.3667528042673	11.1079257872876	11.0523336107899	10.8508679923341	10.785303305476	10.0149129660028	10.3361654974908	10.6539414989269	11.1940730017141	10.7142072886004	10.2655287824288	10.7485124207343	10.6048357248876	10.7179518005307	10.818616683345	10.1998882098333	10.5161796654127	10.4825875556372	10.8300251157316	11.213638177192	10.5607630867765	10.3704593549567	11.2558238254661
GLMN	8.80951315901237	9.17438507559419	9.82301203851873	9.1112315914386	8.9014544887828	9.55124748190883	9.3203434938813	9.62976137965687	9.67817448987886	9.83212079910791	9.37182568704913	9.56864843480245	9.42181190214377	9.64006720354189	9.1430771322844	9.36805139807937	8.74695445556345	9.15566399510133	8.87123071391894	9.07045774638089	9.65495340388987	8.98975287940587	9.3298467853556	9.62880891589034	9.07993355190152	9.378380806536	8.87595492108463	9.88223400535899	9.88126898175586	9.20759687518635	8.51892116070039	9.1741615791902	8.96643938634567	9.30658352655137	8.84537611917851	9.2665707095595	9.32738282733965	9.63150290227779
DNAH12	7.9517154612735	11.7797321191093	7.68162907401144	7.70315221238953	8.50479462270686	8.78816129866764	8.93082798877529	7.35709249244181	9.29343346022676	7.66356538407096	13.257931935943	7.89929226359581	8.79716400450625	8.64960351733975	7.67365271979689	8.28190122542652	8.43525243412313	7.82912207508916	9.72059457925637	8.50634500504693	7.58655481500154	7.22750370919887	8.17812045159219	9.50469561493074	8.40172015390348	9.26021971591727	9.72950233030364	7.99937455984501	9.21503913661277	9.38452338818974	9.37757507719283	9.36710574886138	9.92030146524419	7.56163883216585	8.43733947981688	10.3714300958485	8.92360126771868	9.48373303214628
YIF1A	11.4732788753852	10.6884221880001	10.5691027796884	10.7568268518062	10.3864344758543	10.297499111131	10.9892311008387	11.4059369481762	11.7062459582049	11.2158378861387	9.95807955419649	10.542523076608	10.9757809089588	11.0158279491649	10.6773798818341	10.7774243913238	11.0654018439556	10.7112940249922	10.9533585911152	11.2216455311533	11.5680408584084	11.4807171777957	11.0868559576721	11.8215385886102	10.6985034455063	10.8161549728382	10.952504143836	10.4611884367112	10.9352461549138	11.2916323001662	11.3356154093397	10.6359780384249	10.2795880760254	11.3014580370344	11.5164807115775	11.961640600725	11.2133718864233	10.3834102768697
CNIH2	7.3909091956817	7.45493963429598	7.5527589432443	7.30408563601952	7.53673597345122	7.46844686493893	7.42047659855586	7.51356261103493	7.76112831435363	7.34928242826496	7.27598838060492	7.38363473964877	7.70004888430441	7.32388048164667	7.48911461375184	7.17027253701436	7.25307975252481	7.26433029166373	7.3533241461082	7.62343397306481	8.27311234595962	7.83646051138911	7.30522471804226	7.42667323677319	7.45023459475605	7.84759761190206	7.29704587518725	8.26035976458393	7.35934742549617	7.21277190910005	7.65577815646489	7.32111725255967	7.497748902906	7.46226482473764	7.51315635257236	7.81143135044115	7.76787630685249	7.51404906232458
AMY1B	6.60567016996648	6.5727070445251	6.43337965278762	6.71248350224693	6.93026644772917	6.71224462195376	6.43337965278762	6.64595841497947	6.64289713248245	6.43337965278762	6.592001675232	6.65512699398946	6.43337965278762	6.43337965278762	6.6354139040477	6.59585071045735	6.88654600877468	6.43337965278762	6.88349416031186	6.66045152776571	6.43337965278762	6.43337965278762	6.77204957363586	6.43337965278762	6.43337965278762	7.06435925676328	6.6702402440864	6.71909871078019	6.5804228734944	10.170033771991	6.60960651737528	6.43337965278762	6.43337965278762	6.43337965278762	6.58370434149979	6.58852307338279	6.88410143300807	7.17405975377218
NLRP6	7.31536058145084	6.77400161081186	7.13332343487267	7.51436306300308	6.96008641926395	7.27468181274534	7.39087653366279	8.04968297372895	7.30954160345126	7.25230758398431	7.31724546495878	7.54808240824928	7.18004676169962	6.95289965067652	7.16833445451551	7.77355751426751	7.64795447329026	7.43879124437845	7.91432102310456	6.71134178937004	7.09203501446117	7.42562099788609	7.31757154889739	7.11782282061899	7.04410311840764	7.3912972174289	7.45456601670291	7.24465546320039	7.72955106560005	6.9027673393393	7.77318588850047	7.20153559998375	7.45129521542071	7.32589022069215	6.92972431221144	7.13766453647485	7.23874053154236	6.91016751799818
NDUFA11	8.97962588394301	8.80260645705002	8.99963705851708	8.76392255058942	8.90548490300582	8.65332502464756	9.06065479461338	8.81212904535489	8.92249281663557	8.85447027166463	8.67878689577735	8.86334378271414	8.53966463067435	8.9563275874447	8.71084243933127	8.5623419773072	9.0047107622204	8.76541944570915	9.22933969407243	9.13679191198248	9.11080722863478	9.36010272415194	9.14053807345403	8.78233785976995	9.00165068008021	9.1362381293333	8.50787851273316	8.85695055348135	8.94233555269984	8.81602847068583	9.09414967629057	8.66994156316359	8.96643938634567	8.8706711825281	9.07769745639738	8.6931726254335	8.92794309561094	8.75050839913437
RSRC1	10.5501699197792	10.5403002060717	11.5367093252709	10.6778498738046	10.11412775501	9.97828694638106	10.8340579936322	10.5377233732697	10.5471405912952	11.125558821871	10.4122922768991	11.3422360676047	10.8404960315976	10.5552449816423	10.8469314550004	10.9340140805486	10.8323388322016	10.1351551103356	10.484366290461	10.2693012277093	9.89327933197307	10.6909790873082	10.2032475381248	10.6205053127024	10.4571755814595	9.90008732178346	10.0763106152836	10.6252319645213	11.5764608228543	11.0620647069172	10.7464114461994	10.565859736893	12.0652048155819	10.8802794398672	10.8054907924284	10.4314288594316	10.7839537911231	10.3567604925054
CATSPERD	6.77735019789851	7.75900054255521	6.69403881669353	6.43337965278762	6.60981527539668	6.5945493590489	6.88619273629825	6.73374070348191	6.64289713248245	6.6590379073897	7.87786181352164	6.87557801514257	6.82209775990905	6.69419014407054	6.6354139040477	6.43337965278762	6.73617800625257	6.74566045603654	7.22463328883685	6.75417804174834	6.75499004965208	6.43337965278762	6.43337965278762	6.91960119563881	6.91383252708443	6.84015830522243	7.0103660303422	6.71909871078019	7.10152104732896	6.85358009467378	7.01428919307049	6.86293849091839	6.94391686800184	6.69849362440413	6.69351490819512	7.10390851769843	6.8451071515072	6.6589340608489
RAB1B	10.558485064055	10.0537246477592	10.3000881659666	9.92807343980915	10.2186804187659	10.0242079009131	9.77039794399627	10.4893195712813	10.7805630692525	10.0159466847344	9.87467172263284	10.0951215562589	10.5009309364086	10.5323589794348	10.0849480072489	10.4901112295677	10.8960557741398	10.1688535692999	10.5859941592051	10.4939112935125	10.9381445232788	11.114447856844	10.2744374805973	10.4474145736329	10.6911157528596	10.1352348501977	10.4595441288926	10.1105898211202	10.262085064177	10.2817746409326	10.998049743807	10.300408671445	9.88708838966943	10.5938743187383	10.3282183053604	11.311677352612	10.4267361516882	10.1399510463762
OR9G1	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	7.57713401520056	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.59744532954148	6.43337965278762	6.43337965278762	6.43337965278762	6.58756394060817	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762
PTDSS2	9.96159985569568	9.01741105296331	9.4306381697323	9.74937495876268	9.38020938308067	9.82742799865074	10.2143961976282	10.466415468324	9.96822073532568	10.7270696335624	9.23818584117775	9.60364912723895	9.45843016985978	9.43194373495636	9.33917736002055	9.60924119100747	9.66756948010942	9.69433535291055	9.71429933047314	9.58929606860719	9.6073119537946	9.47980301442984	9.65749210419306	10.2194752359969	10.1327658082172	9.567592983281	9.72548723304503	9.23289591893893	9.04445198993937	9.72942817976627	10.3306534239157	9.57958903195022	9.45630202945529	9.6625519528549	9.32874059466811	9.9135328905241	9.18587864042495	9.0798264436445
MICOS13	9.84152491439581	9.79579014350985	9.69789788399223	9.42087452791445	9.68391139795043	9.22844047827688	9.87259133382788	9.96581574821169	9.92107923263233	9.5728679178313	9.50223531982996	9.5666781736022	9.38766898228157	10.2406362552186	9.61910760564639	9.51592884064864	10.2901178444531	9.78611604988878	9.80393307953903	9.74879764769447	9.4894406799665	9.69626766908067	10.2609329142366	10.3037347217467	9.72873271063804	9.84800014824903	9.29988866015186	9.00723704099533	9.69643940178424	9.87395072226216	9.47918226729395	9.91432113808715	9.69290110799413	9.53195874864083	10.2731771007985	9.49328152600161	9.56525860651807	9.62955333179453
C3orf33	7.36152533926084	7.40073236856402	7.13332343487267	7.63777568936453	7.30288760392524	7.03242240953561	7.41072415932638	7.33385463383136	7.52654056127176	7.29536275862129	7.16973864902218	7.16179478760162	7.40873913807416	7.75986728070222	7.26757086809552	7.13501372292762	7.32899215746047	7.27814617717121	7.46429921355723	7.46522194605736	7.0726894162525	7.1944740486645	7.32972787208421	7.7355031618217	6.94268619594293	7.19576616137664	7.41123816049082	7.34546342147453	7.55394054855141	7.42491964437362	7.72147776249711	7.33331932613471	7.78848335142852	7.8102228061203	7.46406916681312	7.32422870561085	7.50182362537807	7.54577256156098
OR5M3	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762
SEZ6L2	11.6834350377618	11.1845730418106	8.22265451177819	9.81730968064458	11.0558087003854	9.84974318758662	10.4751732982775	8.4212367168015	10.7494532823598	8.18050649923529	9.41066518775186	9.61131022522884	10.1078126744665	11.1717889776388	10.5569825365578	9.53984428672363	12.0607399296084	9.18688207525335	10.2961701852103	10.74157168277	13.1951548849252	8.30343861277087	11.8337214760842	8.5822178553483	9.73495201403292	10.5965164920834	12.0281902444316	10.2748933301098	10.1426431048894	11.0387964152901	9.65099459338923	10.2937390053939	9.35217281903017	11.4573955492168	11.2402411607117	8.43614801681234	10.4686243717717	9.86114831619094
ASPHD1	9.20057502693971	7.67240173265075	7.20711486038263	8.5624733976323	7.96835434666692	7.22950723019313	8.25497061970953	7.35709249244181	8.59726678745961	6.85448162140581	7.13614738344848	7.30779651544588	7.04526137377241	8.58771105795299	8.23713338817899	7.82377953024561	8.77997292008906	7.26433029166373	8.18684741000233	8.74852434982266	10.0269734131786	7.36034544235597	8.60007229845653	7.75143784473013	8.31016836278846	7.59649752387554	8.41292391417782	7.83667074418966	7.83400614584152	8.12930143432952	7.11010656802347	7.27030896264515	7.70066307170193	8.57186105446875	8.20948112734864	7.0863275362271	7.44142408735486	7.00526699652564
KCTD13	9.49238844149747	9.54474544384703	9.36082786701003	9.37143104084891	9.65609448696454	9.90976691346485	9.72381350416263	9.80238062312074	9.36027184960295	9.3097499053231	9.32230372778366	9.75639001207064	10.0310463299485	9.57647193317251	9.50077383153124	9.08516039510355	9.36674635788498	9.61711339853181	9.27612297279043	9.78290820011932	10.1114836605464	9.70606939324657	9.66267024160779	9.95970306774967	9.51609731053942	10.077999368013	10.0919253419385	8.96488589460926	9.30142820053877	9.97476255971092	10.2235752902101	9.43818190349182	10.2130085269151	10.1484856883601	10.2055850596361	9.1853515355453	9.58021993776406	9.82932785015545
P2RY14	8.18123504558594	8.18801656269818	7.57994306466123	8.55373424634378	8.34231803907005	8.7844926691613	7.82390387942047	9.33603104299181	8.31417867184491	8.42125802358929	9.01135458476859	8.72519704973814	8.70353516033852	8.1728127128632	8.33892493879758	8.40261389137713	8.03244193823758	8.22020495126861	8.36412757754373	8.30123221701134	7.64557781248397	7.70504310915876	8.44096220240988	7.65188354818227	8.59592809225884	7.90375373360147	8.01314902149034	7.93824648495541	8.31871676579973	8.15529760127045	8.00820228478083	8.59634526055711	8.97615812413915	8.54824892563565	8.58296607747416	8.2393414060068	8.35735984460942	8.2954781303317
AMZ1	8.71562697095679	8.8504810257471	8.3897491611004	9.18444381393368	8.68273941826895	8.45198889131907	8.95162550639044	8.29236718676733	8.63952746825171	8.79858498019807	8.3369823756915	8.39123651988082	8.83905141240503	7.94475078323397	9.186734359226	9.13795691934561	8.4008209179358	9.28851942345755	9.19623389002507	9.04360155609241	9.57875800360872	8.06644802213864	9.08168600778653	8.51362698037718	8.80603261743551	8.83564870710782	9.49128033506141	9.24739035735026	8.42372638339782	8.39717221598979	9.17887755479883	8.27065369177005	8.10176436988419	8.53627973570727	8.45800960340562	8.66367849004537	8.62802424573278	8.3007248453721
