ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Label
ENSG00000172345.14|STARD5|protein_coding	149.612557511736	0.892792513922656	0.290591679320281	3.07232648922011	0.0021239727351543	0.311512240693381	
ENSG00000171155.8|C1GALT1C1|protein_coding	1103.42275586696	-0.509918819146341	0.166157221740965	-3.06889350822976	0.00214853163137881	0.312554812059528	
ENSG00000017260.20|ATP2C1|protein_coding	7351.46323883026	0.679270452161231	0.222323480884127	3.05532483325619	0.00224816884458105	0.324276616943909	
ENSG00000173626.10|TRAPPC3L|protein_coding	8.06409948581108	-2.25942751838482	0.739970625832039	-3.05340163448281	0.00226262886538287	0.324276616943909	
ENSG00000074211.14|PPP2R2C|protein_coding	305.849594163168	2.90976992877101	0.954671085410115	3.04792925358267	0.00230424168369361	0.326866135293832	
ENSG00000089250.19|NOS1|protein_coding	264.23849673517	2.50956599007829	0.824737626592483	3.04286588747856	0.00234336744410755	0.326866135293832	
ENSG00000154342.6|WNT3A|protein_coding	39.3451881077188	1.86811955233466	0.614212584490402	3.04148693710761	0.00235412779890154	0.326866135293832	
ENSG00000163347.6|CLDN1|protein_coding	4066.49642635605	1.54671301529494	0.508230128782586	3.04333200198095	0.00233974041296832	0.326866135293832	
ENSG00000177627.11|C12orf54|protein_coding	39.3229306824823	2.24186194125644	0.738989210468528	3.03368697336605	0.00241584956310823	0.326866135293832	
ENSG00000179085.8|DPM3|protein_coding	376.975414361903	-0.565070182720429	0.186075139843721	-3.03678494179832	0.00239115988900713	0.326866135293832	
ENSG00000182103.5|FAM181B|protein_coding	15.5890891337615	2.78468765243644	0.91635358689797	3.03887897887008	0.0023746022471942	0.326866135293832	
ENSG00000234828.9|IQCM|protein_coding	9.58765170551286	2.64921748651713	0.873082229818405	3.03432757653096	0.00241072513518974	0.326866135293832	
ENSG00000078328.22|RBFOX1|protein_coding	98.7370477651728	-2.32514221866546	0.768688258248246	-3.02481818047306	0.00248782636229338	0.329440331180793	
ENSG00000118308.15|IRAG2|protein_coding	979.140568792831	1.31093265592848	0.432893773598394	3.02830101951217	0.0024593297754138	0.329440331180793	
ENSG00000130222.11|GADD45G|protein_coding	331.148013768392	-1.12532958781382	0.37225830181421	-3.02298050125277	0.00250298370289315	0.329440331180793	
ENSG00000175592.9|FOSL1|protein_coding	197.727842952232	1.75226138062954	0.579560298711934	3.02343239266719	0.00249924864983727	0.329440331180793	
ENSG00000185640.6|KRT79|protein_coding	19.3860194970942	2.55335536888441	0.846157242467066	3.0175896875146	0.00254793632444887	0.330855516815011	
ENSG00000203907.9|OOEP|protein_coding	8.87115031141547	2.46712032890755	0.817316758934518	3.01856079902701	0.00253978434166919	0.330855516815011	
ENSG00000101680.15|LAMA1|protein_coding	675.126056000404	1.49515174390719	0.497070752858595	3.00792540158267	0.00263037696898799	0.330983171541341	
ENSG00000128510.12|CPA4|protein_coding	41.1864082467946	2.27859225335781	0.75760771592369	3.00761489813987	0.00263306568303995	0.330983171541341	
ENSG00000136689.19|IL1RN|protein_coding	1068.92329521028	1.47688365811222	0.49159252002576	3.00428423531511	0.00266206500857854	0.330983171541341	
ENSG00000165917.10|RAPSN|protein_coding	29.5215774914406	1.15090709316954	0.382943010719805	3.00542655421813	0.00265208636953156	0.330983171541341	
ENSG00000166741.8|NNMT|protein_coding	5821.55476599151	-1.10791416941299	0.367962529252217	-3.01094291221587	0.00260437812153163	0.330983171541341	
ENSG00000184709.7|LRRC26|protein_coding	16.2722020414652	-3.1123463611986	1.03506315816385	-3.00691444444776	0.00263914028621957	0.330983171541341	
ENSG00000215397.4|SCRT2|protein_coding	3.65443002601462	2.34937059297663	0.782202987862559	3.0035305789313	0.00266866729173295	0.330983171541341	
ENSG00000154678.18|PDE1C|protein_coding	420.971147520286	-1.51768241432833	0.505901336900365	-2.99995731109766	0.00270017446897825	0.33164834956375	
ENSG00000165794.10|SLC39A2|protein_coding	25.6219960668448	2.95570721725923	0.985550948654057	2.99904050754125	0.0027083129641861	0.33164834956375	
ENSG00000180318.4|ALX1|protein_coding	8.4590362717354	3.09977037606423	1.03435220356589	2.99682290556148	0.00272809144911688	0.331969266399455	
ENSG00000131269.19|ABCB7|protein_coding	1410.71879458179	-0.316049703921692	0.10561723767986	-2.99240645622338	0.00276787477649148	0.334705257347232	
ENSG00000091704.10|CPA1|protein_coding	8.7636695390445	2.65219096566456	0.887848031909927	2.98721275527209	0.00281533721574558	0.338330089753078	
ENSG00000008735.14|MAPK8IP2|protein_coding	319.119591992876	1.86903058280569	0.626124435424986	2.98507848769242	0.0028350556929717	0.338596651528496	
ENSG00000184697.7|CLDN6|protein_coding	81.0847381879381	-2.36329913810047	0.792307433587377	-2.98280571141434	0.00285619242782312	0.339028288917312	
ENSG00000284874.1|AC000093.1|protein_coding	25.8671605905509	1.17894987445444	0.395758035419935	2.9789663606033	0.00289222528719596	0.341212041808948	
ENSG00000144045.14|DQX1|protein_coding	94.7051294031096	1.86662993644019	0.627792342022607	2.97332383894064	0.00294593455606796	0.345442071459412	
