GeneName	Module	kTotal	kWithin	kOut	kDiff
ENSG00000104356.11|POP1|protein_coding	turquoise	424.974512906349	219.554626463615	205.419886442735	14.13474002088
ENSG00000181544.15|FANCB|protein_coding	turquoise	408.226765069698	219.310694243886	188.916070825811	30.3946234180747
ENSG00000204388.7|HSPA1B|protein_coding	turquoise	415.210429247261	219.211929994216	195.998499253045	23.2134307411707
ENSG00000112290.13|WASF1|protein_coding	turquoise	433.029551768206	219.152168734866	213.87738303334	5.27478570152607
ENSG00000161036.13|LRWD1|protein_coding	turquoise	456.129473245686	218.606125897772	237.523347347914	-18.9172214501421
ENSG00000198435.4|NRARP|protein_coding	turquoise	473.682437619929	218.533820818512	255.148616801417	-36.6147959829053
ENSG00000136492.9|BRIP1|protein_coding	turquoise	403.477513757548	218.502416661381	184.975097096167	33.5273195652144
ENSG00000139734.19|DIAPH3|protein_coding	turquoise	402.408277694951	218.372736034297	184.035541660654	34.3371943736424
ENSG00000172336.5|POP7|protein_coding	turquoise	434.013696189285	218.29284261986	215.720853569426	2.57198905043435
ENSG00000178295.15|GEN1|protein_coding	turquoise	434.917003825004	217.92876735843	216.988236466574	0.940530891856156
ENSG00000146143.19|PRIM2|protein_coding	turquoise	416.035631217801	217.889612428875	198.146018788926	19.7435936399492
ENSG00000115946.8|PNO1|protein_coding	turquoise	417.60754952027	217.71334284318	199.89420667709	17.8191361660896
ENSG00000143179.16|UCK2|protein_coding	turquoise	461.482936499178	217.587831200111	243.895105299068	-26.307274098957
ENSG00000089154.11|GCN1|protein_coding	turquoise	440.093622600061	217.187908009949	222.905714590112	-5.7178065801624
ENSG00000170515.14|PA2G4|protein_coding	turquoise	410.366131348231	217.046161631452	193.319969716779	23.7261919146738
ENSG00000149636.16|DSN1|protein_coding	turquoise	401.37757485803	216.950887444946	184.426687413084	32.5242000318612
ENSG00000184220.12|CMSS1|protein_coding	turquoise	425.714892206499	216.580104384353	209.134787822146	7.4453165622063
ENSG00000164754.15|RAD21|protein_coding	turquoise	419.0706715467	216.379813672417	202.690857874282	13.6889557981349
ENSG00000058804.12|NDC1|protein_coding	turquoise	408.838319665425	216.350371596933	192.487948068493	23.8624235284399
ENSG00000137547.9|MRPL15|protein_coding	turquoise	413.793105504598	216.186806151789	197.606299352809	18.5805067989801
ENSG00000112039.5|FANCE|protein_coding	turquoise	414.661819759444	216.15881597423	198.503003785214	17.6558121890161
ENSG00000096080.12|MRPS18A|protein_coding	turquoise	411.515394680078	215.47382179214	196.041572887938	19.4322489042019
ENSG00000161202.20|DVL3|protein_coding	turquoise	454.355651321477	215.273995628202	239.081655693275	-23.8076600650734
ENSG00000163781.14|TOPBP1|protein_coding	turquoise	423.884202497062	215.166850743781	208.717351753282	6.4494989904988
ENSG00000006831.10|ADIPOR2|protein_coding	turquoise	457.514143550075	215.108978434648	242.405165115427	-27.2961866807792
ENSG00000275714.2|H3C1|protein_coding	turquoise	444.422135125685	215.014777068534	229.407358057151	-14.3925809886167
ENSG00000214113.11|LYRM4|protein_coding	turquoise	436.209721457924	214.611474003018	221.598247454906	-6.98677345188764
ENSG00000172167.8|MTBP|protein_coding	turquoise	401.688965852657	214.579563299094	187.109402553563	27.4701607455311
ENSG00000152234.16|ATP5F1A|protein_coding	turquoise	452.060901330821	214.306972589549	237.753928741272	-23.4469561517226
ENSG00000111669.15|TPI1|protein_coding	turquoise	436.96755091124	214.149703642046	222.817847269195	-8.66814362714911
ENSG00000183814.15|LIN9|protein_coding	turquoise	394.642976517319	214.148001473606	180.494975043713	33.6530264298935
ENSG00000165661.17|QSOX2|protein_coding	turquoise	414.960402987433	214.113714097834	200.846688889599	13.2670252082345
ENSG00000247626.5|MARS2|protein_coding	turquoise	425.411327176328	214.095207901034	211.316119275294	2.77908862574043
ENSG00000138030.13|KHK|protein_coding	turquoise	418.738856597679	213.993894729826	204.744961867853	9.24893286197243
ENSG00000196363.9|WDR5|protein_coding	turquoise	414.176835831434	213.104327920211	201.072507911223	12.0318200089877
ENSG00000101412.13|E2F1|protein_coding	turquoise	443.003235709384	212.984133764219	230.019101945165	-17.0349681809457
ENSG00000136824.19|SMC2|protein_coding	turquoise	398.229117697558	212.746016345365	185.483101352193	27.2629149931723
ENSG00000139726.11|DENR|protein_coding	turquoise	399.590104563467	212.733208509949	186.856896053518	25.8763124564309
ENSG00000132361.18|CLUH|protein_coding	turquoise	467.903752707055	212.520676079348	255.383076627707	-42.862400548359
ENSG00000090520.11|DNAJB11|protein_coding	turquoise	425.92154625973	212.259517247916	213.662029011814	-1.40251176389825
ENSG00000139197.11|PEX5|protein_coding	turquoise	436.016394519483	212.254571524457	223.761822995025	-11.507251470568
ENSG00000165643.11|SOHLH1|protein_coding	turquoise	439.830625857112	211.939024572766	227.891601284346	-15.9525767115805
ENSG00000180921.7|FAM83H|protein_coding	turquoise	453.001087838561	211.93518818334	241.065899655221	-29.1307114718813
ENSG00000084733.11|RAB10|protein_coding	turquoise	438.21640013076	211.721640633995	226.494759496765	-14.7731188627705
ENSG00000116017.11|ARID3A|protein_coding	turquoise	450.969912173056	211.568810349378	239.401101823678	-27.8322914743001
ENSG00000114491.14|UMPS|protein_coding	turquoise	420.892440251969	211.557945975395	209.334494276575	2.22345169882021
ENSG00000176208.9|ATAD5|protein_coding	turquoise	394.456086507857	211.489662917352	182.966423590505	28.5232393268467
ENSG00000134308.14|YWHAQ|protein_coding	turquoise	438.053328974599	211.407497260751	226.645831713848	-15.238334453097
ENSG00000142273.13|CBLC|protein_coding	turquoise	432.15271841654	211.225043622829	220.927674793712	-9.70263117088268
ENSG00000138385.16|SSB|protein_coding	turquoise	399.658258224613	211.097077484774	188.561180739838	22.5358967449357
ENSG00000072571.20|HMMR|protein_coding	turquoise	399.145910922575	210.932112725026	188.213798197549	22.7183145274768
ENSG00000092853.14|CLSPN|protein_coding	turquoise	402.754427146684	210.528217666648	192.226209480036	18.3020081866119
ENSG00000169750.9|RAC3|protein_coding	turquoise	435.517100469777	210.305842827763	225.211257642013	-14.90541481425
ENSG00000096696.14|DSP|protein_coding	turquoise	427.265919005905	210.21158939646	217.054329609444	-6.84274021298398
ENSG00000125743.10|SNRPD2|protein_coding	turquoise	420.416222306621	210.121506358353	210.294715948268	-0.173209589915075
ENSG00000123975.5|CKS2|protein_coding	turquoise	422.377098586935	209.994707879242	212.382390707692	-2.38768282845012
ENSG00000171793.16|CTPS1|protein_coding	turquoise	397.397396073301	209.730096313698	187.667299759604	22.0627965540938
ENSG00000123064.13|DDX54|protein_coding	turquoise	455.548712062014	209.656667218031	245.892044843983	-36.2353776259515
ENSG00000110955.9|ATP5F1B|protein_coding	turquoise	425.2217170315	209.08678666263	216.13493036887	-7.04814370623961
ENSG00000111786.9|SRSF9|protein_coding	turquoise	428.038606088685	208.125983109998	219.912622978687	-11.7866398686896
ENSG00000196890.4|H2BU1|protein_coding	turquoise	433.846804318993	208.036194084231	225.810610234763	-17.7744161505319
ENSG00000284946.1|AC068831.6|protein_coding	turquoise	407.136489530555	207.972196539102	199.164292991452	8.80790354765008
ENSG00000116221.15|MRPL37|protein_coding	turquoise	404.494439342518	207.756041902935	196.738397439583	11.0176444633518
ENSG00000146858.8|ZC3HAV1L|protein_coding	turquoise	411.832612198044	207.690893427523	204.141718770521	3.54917465700254
ENSG00000256269.10|HMBS|protein_coding	turquoise	408.953715377449	207.371896266962	201.581819110487	5.79007715647487
ENSG00000197472.15|ZNF695|protein_coding	turquoise	421.624328979438	206.942292269596	214.682036709842	-7.73974444024554
ENSG00000105889.16|STEAP1B|protein_coding	turquoise	420.482440792381	206.934641987276	213.547798805105	-6.61315681782958
ENSG00000163872.16|YEATS2|protein_coding	turquoise	436.789049028607	206.663965844832	230.125083183775	-23.461117338943
ENSG00000139514.13|SLC7A1|protein_coding	turquoise	432.327223437999	206.448661627049	225.87856181095	-19.4299001839013
ENSG00000089693.11|MLF2|protein_coding	turquoise	439.61649208532	205.906157130677	233.710334954642	-27.8041778239651
ENSG00000185298.13|CCDC137|protein_coding	turquoise	421.726993579727	205.720328984871	216.006664594857	-10.2863356099862
ENSG00000138658.16|ZGRF1|protein_coding	turquoise	397.192853311066	205.279993629169	191.912859681898	13.367133947271
ENSG00000138031.14|ADCY3|protein_coding	turquoise	463.359061751688	205.14452354362	258.214538208068	-53.0700146644489
ENSG00000164032.12|H2AZ1|protein_coding	turquoise	401.263277460657	205.043382058131	196.219895402526	8.82348665560448
ENSG00000182307.14|C8orf33|protein_coding	turquoise	426.589293709879	204.835338639821	221.753955070058	-16.9186164302365
ENSG00000001617.12|SEMA3F|protein_coding	turquoise	467.592334177761	204.415904094619	263.176430083141	-58.7605259885221
ENSG00000127337.7|YEATS4|protein_coding	turquoise	395.388170447984	204.27316500135	191.115005446635	13.1581595547153
ENSG00000122965.11|RBM19|protein_coding	turquoise	430.434694765429	204.203688114138	226.231006651291	-22.0273185371526
ENSG00000114686.9|MRPL3|protein_coding	turquoise	414.661767214043	204.095107904108	210.566659309935	-6.47155140582618
ENSG00000131473.17|ACLY|protein_coding	turquoise	425.983754518864	203.91574585338	222.068008665484	-18.1522628121033
ENSG00000037474.15|NSUN2|protein_coding	turquoise	404.392390631667	203.793173480284	200.599217151383	3.19395632890149
ENSG00000116649.10|SRM|protein_coding	turquoise	453.51738274895	203.371659627543	250.145723121407	-46.7740634938643
ENSG00000132749.11|TESMIN|protein_coding	turquoise	399.701028162692	203.21845436358	196.482573799111	6.73588056446908
ENSG00000175166.17|PSMD2|protein_coding	turquoise	454.472911375538	203.186647224768	251.28626415077	-48.0996169260015
ENSG00000124535.16|WRNIP1|protein_coding	turquoise	419.71192222073	202.861358769979	216.85056345075	-13.9892046807707
ENSG00000185721.13|DRG1|protein_coding	turquoise	425.767104055677	202.562626187871	223.204477867807	-20.6418516799358
ENSG00000139438.6|FAM222A|protein_coding	turquoise	434.655667766577	202.484413140238	232.171254626338	-29.6868414860998
ENSG00000111667.14|USP5|protein_coding	turquoise	438.98327412422	201.831403017181	237.151871107039	-35.3204680898577
ENSG00000164104.12|HMGB2|protein_coding	turquoise	392.865628642429	201.578247453731	191.287381188697	10.2908662650343
ENSG00000147955.17|SIGMAR1|protein_coding	turquoise	429.695948910711	201.200240220121	228.49570869059	-27.2954684704685
ENSG00000049541.11|RFC2|protein_coding	turquoise	414.37664786896	200.760061675773	213.616586193188	-12.856524517415
ENSG00000013810.20|TACC3|protein_coding	turquoise	419.88082154495	200.6846988639	219.196122681049	-18.5114238171486
ENSG00000183856.11|IQGAP3|protein_coding	turquoise	411.086107441603	200.601546406169	210.484561035434	-9.88301462926535
ENSG00000105173.14|CCNE1|protein_coding	turquoise	403.044646859819	200.512988718773	202.531658141046	-2.01866942227366
ENSG00000053372.5|MRTO4|protein_coding	turquoise	399.417541794648	200.424996233969	198.992545560678	1.43245067329099
ENSG00000112695.11|COX7A2|protein_coding	turquoise	422.510348572895	200.224645906503	222.285702666392	-22.0610567598885
ENSG00000183207.14|RUVBL2|protein_coding	turquoise	420.664050808368	199.801693215003	220.862357593365	-21.0606643783623
ENSG00000123908.12|AGO2|protein_coding	turquoise	429.750623209931	199.772061851733	229.978561358198	-30.2064995064649
ENSG00000072274.13|TFRC|protein_coding	turquoise	461.267585768898	199.732805561149	261.53478020775	-61.8019746466007
ENSG00000174437.17|ATP2A2|protein_coding	turquoise	413.928039902325	199.399032360727	214.529007541598	-15.1299751808706
ENSG00000114867.22|EIF4G1|protein_coding	turquoise	427.917284902277	199.364859623398	228.552425278879	-29.1875656554805
ENSG00000163535.18|SGO2|protein_coding	turquoise	394.850011779416	199.323674967527	195.52633681189	3.79733815563714
ENSG00000111581.10|NUP107|protein_coding	turquoise	382.535086881639	199.082677809495	183.452409072144	15.6302687373517
ENSG00000109971.14|HSPA8|protein_coding	turquoise	408.457857857343	198.865192377208	209.592665480135	-10.7274731029267
ENSG00000113460.13|BRIX1|protein_coding	turquoise	382.500254168879	198.812646080591	183.687608088288	15.1250379923031
ENSG00000126749.16|EMG1|protein_coding	turquoise	401.976209552978	198.802186717693	203.174022835285	-4.37183611759281
ENSG00000113569.16|NUP155|protein_coding	turquoise	380.541245575226	198.666234150023	181.875011425202	16.7912227248208
ENSG00000112312.10|GMNN|protein_coding	turquoise	383.286892306839	198.632343065672	184.654549241166	13.9777938245058
ENSG00000134222.16|PSRC1|protein_coding	turquoise	413.636163507062	198.532888215679	215.103275291383	-16.5703870757037
ENSG00000123473.16|STIL|protein_coding	turquoise	380.058359426349	198.423342721355	181.635016704993	16.7883260163622
ENSG00000059573.9|ALDH18A1|protein_coding	turquoise	426.426889495826	198.345814306524	228.081075189301	-29.7352608827768
ENSG00000145191.15|EIF2B5|protein_coding	turquoise	439.918798046666	198.283978715169	241.634819331497	-43.3508406163274
ENSG00000150787.8|PTS|protein_coding	turquoise	406.765215841749	198.228651759938	208.53656408181	-10.3079123218719
ENSG00000224531.6|SMIM13|protein_coding	turquoise	413.655639490215	198.020756525531	215.634882964684	-17.6141264391525
ENSG00000174891.13|RSRC1|protein_coding	turquoise	438.73093432071	197.950580806303	240.780353514407	-42.8297727081043
ENSG00000132383.12|RPA1|protein_coding	turquoise	442.050601865583	197.787709661587	244.262892203997	-46.4751825424098
ENSG00000099942.13|CRKL|protein_coding	turquoise	421.455979810233	197.628031884576	223.827947925657	-26.1999160410807
ENSG00000138442.10|WDR12|protein_coding	turquoise	387.296791947208	197.574883178907	189.721908768302	7.85297441060499
ENSG00000154174.8|TOMM70|protein_coding	turquoise	400.137994548502	197.472919579572	202.665074968931	-5.19215538935896
ENSG00000141759.15|TXNL4A|protein_coding	turquoise	384.444576875219	197.011964167348	187.43261270787	9.579351459478
ENSG00000150779.12|TIMM8B|protein_coding	turquoise	397.642510995965	196.931549128107	200.710961867857	-3.7794127397496
ENSG00000175110.12|MRPS22|protein_coding	turquoise	424.270197813969	196.926291928647	227.343905885322	-30.417613956675
ENSG00000166261.11|ZNF202|protein_coding	turquoise	398.695778880992	196.859218133012	201.83656074798	-4.9773426149676
ENSG00000167085.13|PHB|protein_coding	turquoise	416.773345833671	196.778181613076	219.995164220595	-23.2169826075197
ENSG00000068654.16|POLR1A|protein_coding	turquoise	405.708432605408	196.588021456842	209.120411148567	-12.5323896917248
ENSG00000183605.17|SFXN4|protein_coding	turquoise	404.218747126975	196.493211199724	207.725535927251	-11.2323247275273
ENSG00000187741.15|FANCA|protein_coding	turquoise	412.635001035881	196.392956742429	216.242044293452	-19.8490875510226
ENSG00000168298.7|H1-4|protein_coding	turquoise	428.317145913057	196.258524726744	232.058621186313	-35.8000964595694
ENSG00000114993.17|RTKN|protein_coding	turquoise	415.783791647605	196.097497809523	219.686293838082	-23.5887960285598
ENSG00000123374.11|CDK2|protein_coding	turquoise	383.108888726191	195.744833914354	187.364054811838	8.38077910251604
ENSG00000183955.13|KMT5A|protein_coding	turquoise	406.201158459371	195.725811643208	210.475346816163	-14.7495351729553
ENSG00000175931.13|UBE2O|protein_coding	turquoise	418.082306215581	195.623134089402	222.459172126178	-26.8360380367761
ENSG00000079616.13|KIF22|protein_coding	turquoise	391.712418410484	195.615370350972	196.097048059512	-0.481677708540474
ENSG00000241878.11|PISD|protein_coding	turquoise	469.132489801011	195.428700269477	273.703789531535	-78.275089262058
ENSG00000073060.16|SCARB1|protein_coding	turquoise	428.485719744943	195.292597268886	233.193122476056	-37.9005252071701
ENSG00000188522.15|FAM83G|protein_coding	turquoise	457.77692049479	195.242778270831	262.534142223958	-67.2913639531273
ENSG00000126453.9|BCL2L12|protein_coding	turquoise	406.62957830071	195.16710668819	211.46247161252	-16.2953649243306
ENSG00000187840.5|EIF4EBP1|protein_coding	turquoise	407.056125771089	194.779934054101	212.276191716988	-17.4962576628865
ENSG00000196839.13|ADA|protein_coding	turquoise	467.590591633392	194.490435706439	273.100155926952	-78.6097202205129
ENSG00000189120.5|SP6|protein_coding	turquoise	415.95796343582	194.460369149393	221.497594286427	-27.0372251370339
ENSG00000101193.8|GID8|protein_coding	turquoise	411.776635982708	194.229349218275	217.547286764434	-23.3179375461592
ENSG00000125445.11|MRPS7|protein_coding	turquoise	426.973471422109	194.214300379156	232.759171042953	-38.5448706637978
ENSG00000124787.14|RPP40|protein_coding	turquoise	389.292542825042	193.859742246065	195.432800578977	-1.57305833291127
ENSG00000171425.10|ZNF581|protein_coding	turquoise	409.137509231718	193.326524005233	215.810985226485	-22.4844612212523
ENSG00000182199.11|SHMT2|protein_coding	turquoise	404.477241736288	193.260114104123	211.217127632165	-17.9570135280416
ENSG00000141527.18|CARD14|protein_coding	turquoise	407.488688270832	193.244758944716	214.243929326117	-20.9991703814007
