GeneName	Reg	log2FoldChange
ENSG00000198336.9|MYL4|protein_coding	Up	0.575133679075885
ENSG00000204296.11|TSBP1|protein_coding	Up	0.575449054472494
ENSG00000168356.13|SCN11A|protein_coding	Up	0.575665247129645
ENSG00000185888.5|PRSS38|protein_coding	Up	0.575736981867798
ENSG00000165626.17|BEND7|protein_coding	Up	0.575840336480778
ENSG00000105329.11|TGFB1|protein_coding	Up	0.575997227889458
ENSG00000076706.17|MCAM|protein_coding	Up	0.576308851396199
ENSG00000119866.22|BCL11A|protein_coding	Up	0.576510795794719
ENSG00000188818.12|ZDHHC11|protein_coding	Up	0.576609478495568
ENSG00000105655.19|ISYNA1|protein_coding	Up	0.576703691741028
ENSG00000149043.16|SYT8|protein_coding	Up	0.576724259078736
ENSG00000114790.13|ARHGEF26|protein_coding	Up	0.577253059051448
ENSG00000204571.6|KRTAP5-11|protein_coding	Up	0.57736162929341
ENSG00000171501.10|OR1N2|protein_coding	Up	0.577644888102131
ENSG00000140093.10|SERPINA10|protein_coding	Up	0.577665388507732
ENSG00000108576.10|SLC6A4|protein_coding	Up	0.577825892667686
ENSG00000179292.5|TMEM151A|protein_coding	Up	0.57793299363896
ENSG00000146410.12|MTFR2|protein_coding	Up	0.577955084484946
ENSG00000076344.16|RGS11|protein_coding	Up	0.578052865314601
ENSG00000196081.10|ZNF724|protein_coding	Up	0.578201923941482
ENSG00000163545.11|NUAK2|protein_coding	Up	0.578448500195646
ENSG00000163872.16|YEATS2|protein_coding	Up	0.578573450695956
ENSG00000039987.7|BEST2|protein_coding	Up	0.578600657861023
ENSG00000072274.13|TFRC|protein_coding	Up	0.578703098021286
ENSG00000166402.9|TUB|protein_coding	Up	0.578931232267052
ENSG00000237649.8|KIFC1|protein_coding	Up	0.578952385238218
ENSG00000118193.12|KIF14|protein_coding	Up	0.579188657144559
ENSG00000274618.2|H4C6|protein_coding	Up	0.579400439807929
ENSG00000115155.19|OTOF|protein_coding	Up	0.579487843840577
ENSG00000175189.4|INHBC|protein_coding	Up	0.579494171051463
ENSG00000203784.3|LELP1|protein_coding	Up	0.579899588408147
ENSG00000105509.11|HAS1|protein_coding	Up	0.58040696374084
ENSG00000135835.12|KIAA1614|protein_coding	Up	0.580455891791866
ENSG00000010292.13|NCAPD2|protein_coding	Up	0.580783946392279
ENSG00000067191.16|CACNB1|protein_coding	Up	0.58080788055603
ENSG00000111110.12|PPM1H|protein_coding	Up	0.580826770917231
ENSG00000183019.7|MCEMP1|protein_coding	Up	0.580940570306314
ENSG00000213171.3|LINGO4|protein_coding	Up	0.581167785555578
ENSG00000146383.7|TAAR6|protein_coding	Up	0.581251324272051
ENSG00000116157.6|GPX7|protein_coding	Up	0.581340743304334
ENSG00000161682.15|FAM171A2|protein_coding	Up	0.581403736453232
ENSG00000145864.14|GABRB2|protein_coding	Up	0.581858382772378
ENSG00000126545.14|CSN1S1|protein_coding	Up	0.582267838963796
ENSG00000173673.8|HES3|protein_coding	Up	0.5823051943738
ENSG00000116991.11|SIPA1L2|protein_coding	Up	0.582521237860425
ENSG00000206043.7|C18orf63|protein_coding	Up	0.582673851717678
ENSG00000188368.10|PRR19|protein_coding	Up	0.583172292719054
ENSG00000157211.11|CDCP2|protein_coding	Up	0.583243437101351
ENSG00000167139.9|TBC1D21|protein_coding	Up	0.583259945182063
ENSG00000177243.3|DEFB103B|protein_coding	Up	0.583481763630645
ENSG00000187944.5|C2orf66|protein_coding	Up	0.583824860320442
ENSG00000186788.13|SPATA31D3|protein_coding	Up	0.583826901986835
ENSG00000284725.1|SCYGR6|protein_coding	Up	0.583826901986835
ENSG00000215853.3|RPTN|protein_coding	Up	0.583929996452178
ENSG00000128268.12|MGAT3|protein_coding	Up	0.584438576071747
ENSG00000162040.7|HS3ST6|protein_coding	Up	0.584567199163284
ENSG00000143502.15|SUSD4|protein_coding	Up	0.584796939562483
ENSG00000086205.18|FOLH1|protein_coding	Up	0.584828758917501
ENSG00000159374.17|M1AP|protein_coding	Up	0.584989900799282
ENSG00000146755.11|TRIM50|protein_coding	Up	0.585539351175884
ENSG00000169679.15|BUB1|protein_coding	Up	0.58593245695251
ENSG00000054179.12|ENTPD2|protein_coding	Up	0.586080514029739
ENSG00000225950.8|NTF4|protein_coding	Up	0.58625592729829
ENSG00000167791.14|CABP2|protein_coding	Up	0.58653729679893
ENSG00000113073.15|SLC4A9|protein_coding	Up	0.587312173420809
ENSG00000270885.2|RASL10B|protein_coding	Up	0.587519558823781
ENSG00000168255.20|POLR2J3|protein_coding	Up	0.587559680611146
ENSG00000188676.13|IDO2|protein_coding	Up	0.587739115710094
ENSG00000158816.15|VWA5B1|protein_coding	Up	0.587800987405829
ENSG00000177047.6|IFNW1|protein_coding	Up	0.587836931750517
ENSG00000123388.4|HOXC11|protein_coding	Up	0.588078948268134
ENSG00000134363.12|FST|protein_coding	Up	0.588082876674373
ENSG00000189337.17|KAZN|protein_coding	Up	0.588302722168041
ENSG00000171509.16|RXFP1|protein_coding	Up	0.588419344009664
ENSG00000094804.12|CDC6|protein_coding	Up	0.588711098000872
ENSG00000168481.9|LGI3|protein_coding	Up	0.588765978733192
ENSG00000134690.11|CDCA8|protein_coding	Up	0.588814760971696
ENSG00000187950.8|OVCH1|protein_coding	Up	0.588993328789229
ENSG00000188015.10|S100A3|protein_coding	Up	0.589134862275624
ENSG00000196376.11|SLC35F1|protein_coding	Up	0.589637849487487
ENSG00000130528.12|HRC|protein_coding	Up	0.589879420831257
ENSG00000151948.12|GLT1D1|protein_coding	Up	0.590196535519595
ENSG00000104549.12|SQLE|protein_coding	Up	0.590507666583274
ENSG00000144619.15|CNTN4|protein_coding	Up	0.590805623199976
ENSG00000107954.10|NEURL1|protein_coding	Up	0.591107244084131
ENSG00000163449.11|TMEM169|protein_coding	Up	0.591201867792353
ENSG00000185028.4|LRRC14B|protein_coding	Up	0.591730535802708
ENSG00000124215.17|CDH26|protein_coding	Up	0.592779699423623
ENSG00000146411.6|SLC2A12|protein_coding	Up	0.592933963329665
ENSG00000285231.1|OOSP3|protein_coding	Up	0.593068375083984
ENSG00000240849.11|PEDS1|protein_coding	Up	0.593085052740328
ENSG00000204314.12|PRRT1|protein_coding	Up	0.593325557090386
ENSG00000198576.4|ARC|protein_coding	Up	0.59334287470846
ENSG00000178804.7|H1-8|protein_coding	Up	0.593618969016259
ENSG00000105261.7|OVOL3|protein_coding	Up	0.593700262281336
ENSG00000173267.14|SNCG|protein_coding	Up	0.593874791440187
ENSG00000167754.13|KLK5|protein_coding	Up	0.593880443545325
ENSG00000275126.2|H4C13|protein_coding	Up	0.594011969026641
ENSG00000169490.17|TM2D2|protein_coding	Up	0.594051471576027
ENSG00000197991.11|AL592490.1|protein_coding	Up	0.594345697548872
ENSG00000159208.16|CIART|protein_coding	Up	0.594357845733925
ENSG00000111674.9|ENO2|protein_coding	Up	0.594907379620642
ENSG00000178445.10|GLDC|protein_coding	Up	0.595055428490224
ENSG00000137804.14|NUSAP1|protein_coding	Up	0.595060504341389
ENSG00000152822.14|GRM1|protein_coding	Up	0.595242184512106
ENSG00000116299.17|ELAPOR1|protein_coding	Up	0.595889806062093
ENSG00000204969.7|PCDHA2|protein_coding	Up	0.596311588232915
ENSG00000205359.10|SLCO6A1|protein_coding	Up	0.596483640939594
ENSG00000155897.10|ADCY8|protein_coding	Up	0.597109321167218
ENSG00000108370.17|RGS9|protein_coding	Up	0.597176749183147
ENSG00000188175.10|HEPACAM2|protein_coding	Up	0.597671491292582
ENSG00000082293.13|COL19A1|protein_coding	Up	0.59776427838758
ENSG00000139269.3|INHBE|protein_coding	Up	0.59794531760937
ENSG00000204511.3|MCCD1|protein_coding	Up	0.598207837746555
ENSG00000284723.1|OR8S1|protein_coding	Up	0.598328821202626
ENSG00000151838.12|CCDC175|protein_coding	Up	0.598368018132835
ENSG00000119862.13|LGALSL|protein_coding	Up	0.598420863139902
ENSG00000164508.5|H2AC1|protein_coding	Up	0.598480054524186
ENSG00000096006.12|CRISP3|protein_coding	Up	0.598679044642831
ENSG00000186652.10|PRG2|protein_coding	Up	0.598752560525087
ENSG00000155380.12|SLC16A1|protein_coding	Up	0.599121445315774
ENSG00000129474.16|AJUBA|protein_coding	Up	0.599524263673012
ENSG00000091428.18|RAPGEF4|protein_coding	Up	0.600052591734402
ENSG00000198626.17|RYR2|protein_coding	Up	0.600482002433334
ENSG00000167889.13|MGAT5B|protein_coding	Up	0.600693671104279
ENSG00000176531.10|PHLDB3|protein_coding	Up	0.600747429054574
ENSG00000150510.17|FAM124A|protein_coding	Up	0.601164982509028
ENSG00000100311.17|PDGFB|protein_coding	Up	0.601745098623545
ENSG00000166743.9|ACSM1|protein_coding	Up	0.601976815592209
ENSG00000167858.13|TEKT1|protein_coding	Up	0.601983522269919
ENSG00000186431.19|FCAR|protein_coding	Up	0.602027658512077
ENSG00000135069.14|PSAT1|protein_coding	Up	0.60253907564304
ENSG00000205111.8|CDKL4|protein_coding	Up	0.603024918062402
ENSG00000146216.13|TTBK1|protein_coding	Up	0.603224903832334
ENSG00000198471.1|RTP2|protein_coding	Up	0.603283692064687
ENSG00000171234.14|UGT2B7|protein_coding	Up	0.603300612782545
ENSG00000160882.13|CYP11B1|protein_coding	Up	0.604412880157441
ENSG00000164816.8|DEFA5|protein_coding	Up	0.604487862632518
ENSG00000121316.11|PLBD1|protein_coding	Up	0.60448788176265
ENSG00000130037.5|KCNA5|protein_coding	Up	0.604580275655583
ENSG00000176198.3|OR11H4|protein_coding	Up	0.604747048349686
ENSG00000184389.9|A3GALT2|protein_coding	Up	0.604801493868383
ENSG00000104808.8|DHDH|protein_coding	Up	0.604815084179241
ENSG00000150722.10|PPP1R1C|protein_coding	Up	0.60484801750143
ENSG00000105810.10|CDK6|protein_coding	Up	0.605217362781515
ENSG00000158815.11|FGF17|protein_coding	Up	0.605398652924331
ENSG00000183230.17|CTNNA3|protein_coding	Up	0.605852679003533
ENSG00000156298.13|TSPAN7|protein_coding	Up	0.605935023673961
ENSG00000177511.6|ST8SIA3|protein_coding	Up	0.606039262808598
ENSG00000117650.13|NEK2|protein_coding	Up	0.606364181401261
ENSG00000163293.12|NIPAL1|protein_coding	Up	0.60647627290087
ENSG00000104267.10|CA2|protein_coding	Up	0.606489434658099
ENSG00000182742.6|HOXB4|protein_coding	Up	0.606511923035065
ENSG00000053524.12|MCF2L2|protein_coding	Up	0.606885719501651
ENSG00000196460.14|RFX8|protein_coding	Up	0.606886700945007
ENSG00000163217.2|BMP10|protein_coding	Up	0.607132444686651
ENSG00000169402.15|RSPH10B2|protein_coding	Up	0.607299071447069
ENSG00000257335.8|MGAM|protein_coding	Up	0.607370672619893
ENSG00000185022.12|MAFF|protein_coding	Up	0.607503291058273
ENSG00000187689.10|AMTN|protein_coding	Up	0.60756775653138
ENSG00000156009.10|MAGEA8|protein_coding	Up	0.608019802280718
ENSG00000271824.2|SMIM32|protein_coding	Up	0.608066266047975
ENSG00000184999.12|SLC22A10|protein_coding	Up	0.608465451942741
ENSG00000257949.7|TEN1|protein_coding	Up	0.608788522029445
ENSG00000212658.1|KRTAP29-1|protein_coding	Up	0.609074906373333
ENSG00000142910.16|TINAGL1|protein_coding	Up	0.609411948197106
ENSG00000170160.17|CCDC144A|protein_coding	Up	0.609525108750059
ENSG00000159784.18|FAM131B|protein_coding	Up	0.609528767030066
ENSG00000185130.5|H2BC13|protein_coding	Up	0.609569167401194
ENSG00000278299.5|TBC1D3C|protein_coding	Up	0.609813266239908
ENSG00000152253.9|SPC25|protein_coding	Up	0.6100643159101
ENSG00000139173.10|TMEM117|protein_coding	Up	0.61096062560786
ENSG00000126266.3|FFAR1|protein_coding	Up	0.610986283816856
ENSG00000166793.13|YPEL4|protein_coding	Up	0.611143030810323
ENSG00000188716.5|DUSP29|protein_coding	Up	0.611809374339641
ENSG00000197658.9|SLC22A24|protein_coding	Up	0.612068787874343
ENSG00000141736.14|ERBB2|protein_coding	Up	0.612127358020199
ENSG00000156194.18|PPEF2|protein_coding	Up	0.612288614388039
ENSG00000214237.11|MINDY4B|protein_coding	Up	0.612315352593545
ENSG00000182749.6|PAQR7|protein_coding	Up	0.612379584569997
ENSG00000146938.16|NLGN4X|protein_coding	Up	0.613364565505389
ENSG00000140534.14|TICRR|protein_coding	Up	0.614763252374808
ENSG00000196800.6|SPINK14|protein_coding	Up	0.614851446053404
ENSG00000176170.14|SPHK1|protein_coding	Up	0.61486906392298
ENSG00000255713.2|OR4D2|protein_coding	Up	0.614967770971403
ENSG00000151882.11|CCL28|protein_coding	Up	0.6149726755115
ENSG00000160124.9|CCDC58|protein_coding	Up	0.615260273137388
ENSG00000184792.16|OSBP2|protein_coding	Up	0.615278313546946
ENSG00000163472.19|TMEM79|protein_coding	Up	0.615281213277511
ENSG00000110777.12|POU2AF1|protein_coding	Up	0.615314598253711
ENSG00000168952.15|STXBP6|protein_coding	Up	0.61539817978431
ENSG00000169851.15|PCDH7|protein_coding	Up	0.615521561224688
ENSG00000186160.5|CYP4Z1|protein_coding	Up	0.615604781816445
ENSG00000127152.18|BCL11B|protein_coding	Up	0.616711910547467
ENSG00000100304.13|TTLL12|protein_coding	Up	0.61717444576451
ENSG00000109805.10|NCAPG|protein_coding	Up	0.617690236196056
ENSG00000153234.15|NR4A2|protein_coding	Up	0.617723210734972
ENSG00000105088.8|OLFM2|protein_coding	Up	0.617760902034556
ENSG00000118972.3|FGF23|protein_coding	Up	0.617924906655918
ENSG00000151693.11|ASAP2|protein_coding	Up	0.617940270281713
ENSG00000132026.14|RTBDN|protein_coding	Up	0.619350058959619
ENSG00000081138.14|CDH7|protein_coding	Up	0.61994683007868
ENSG00000171060.11|C8orf74|protein_coding	Up	0.620026081662345
ENSG00000134256.12|CD101|protein_coding	Up	0.620337027824828
ENSG00000196224.7|KRTAP5-3|protein_coding	Up	0.620569492467248
ENSG00000197123.9|ZNF679|protein_coding	Up	0.620570489137341
ENSG00000188467.11|SLC24A5|protein_coding	Up	0.620645120669219
ENSG00000182070.6|OR52A1|protein_coding	Up	0.621010256347292
ENSG00000130385.6|BMP15|protein_coding	Up	0.621299467068775
ENSG00000132958.17|TPTE2|protein_coding	Up	0.621381861778584
ENSG00000166840.13|GLYATL1|protein_coding	Up	0.621492015884424
ENSG00000123600.20|METTL8|protein_coding	Up	0.621673346249708
ENSG00000243811.11|APOBEC3D|protein_coding	Up	0.621893823497899
ENSG00000186049.8|KRT73|protein_coding	Up	0.62230281441613
ENSG00000182938.7|OTOP3|protein_coding	Up	0.622582229322903
ENSG00000143105.7|KCNA10|protein_coding	Up	0.622966559160513
ENSG00000070388.11|FGF22|protein_coding	Up	0.622969923531922
ENSG00000123610.5|TNFAIP6|protein_coding	Up	0.623037037715253
ENSG00000278463.2|H2AC4|protein_coding	Up	0.623477881647554
ENSG00000149742.10|SLC22A9|protein_coding	Up	0.623485980072245
ENSG00000188100.9|FAM25A|protein_coding	Up	0.623799055227508
ENSG00000183709.8|IFNL2|protein_coding	Up	0.623848340870289
ENSG00000170920.2|OR7G3|protein_coding	Up	0.623938479215468
ENSG00000088826.18|SMOX|protein_coding	Up	0.623939050115682
ENSG00000113600.11|C9|protein_coding	Up	0.624200750348673
ENSG00000175003.15|SLC22A1|protein_coding	Up	0.624210644897056
ENSG00000169635.10|HIC2|protein_coding	Up	0.62440163589201
ENSG00000175352.11|NRIP3|protein_coding	Up	0.624652811712548
ENSG00000213859.7|KCTD11|protein_coding	Up	0.624669840675062
ENSG00000161634.12|DCD|protein_coding	Up	0.624680923138435
ENSG00000136839.1|OR13C9|protein_coding	Up	0.624698956121245
ENSG00000111371.16|SLC38A1|protein_coding	Up	0.625132666517126
ENSG00000171056.8|SOX7|protein_coding	Up	0.625161666370686
ENSG00000146267.12|FAXC|protein_coding	Up	0.625215034126187
ENSG00000204869.8|IGFL4|protein_coding	Up	0.62626169346826
ENSG00000280236.3|OR12D2|protein_coding	Up	0.626361236798082
ENSG00000177291.4|GJD4|protein_coding	Up	0.626379125400293
ENSG00000080572.13|DNAAF6|protein_coding	Up	0.626432747371405
ENSG00000213780.11|GTF2H4|protein_coding	Up	0.626441285506365
ENSG00000147650.11|LRP12|protein_coding	Up	0.626719541217456
ENSG00000047662.5|FAM184B|protein_coding	Up	0.628329060686016
ENSG00000178538.10|CA8|protein_coding	Up	0.628343385160666
ENSG00000187616.5|MYMK|protein_coding	Up	0.628379839349509
ENSG00000138180.16|CEP55|protein_coding	Up	0.628545417380708
ENSG00000187510.10|PLEKHG7|protein_coding	Up	0.628579182165989
ENSG00000224107.5|ETDB|protein_coding	Up	0.628587062539553
ENSG00000161849.3|KRT84|protein_coding	Up	0.628799496979137
ENSG00000213160.10|KLHL23|protein_coding	Up	0.629278752147204
ENSG00000175514.2|GPR152|protein_coding	Up	0.629833561511226
ENSG00000152256.14|PDK1|protein_coding	Up	0.630010898829694
ENSG00000283580.3|AC098484.3|protein_coding	Up	0.630245000010559
ENSG00000135245.10|HILPDA|protein_coding	Up	0.63041008811751
ENSG00000287080.2|H3C3|protein_coding	Up	0.630572732894376
ENSG00000108602.18|ALDH3A1|protein_coding	Up	0.63057695516145
ENSG00000260428.3|SCX|protein_coding	Up	0.630867215122154
ENSG00000272899.4|ATP6V1FNB|protein_coding	Up	0.63115495227118
ENSG00000126709.15|IFI6|protein_coding	Up	0.631283768441938
ENSG00000162747.12|FCGR3B|protein_coding	Up	0.631308428120216
ENSG00000123374.11|CDK2|protein_coding	Up	0.631589047054799
ENSG00000185614.7|INKA1|protein_coding	Up	0.63194578502813
ENSG00000007968.7|E2F2|protein_coding	Up	0.632012695402826
ENSG00000099957.16|P2RX6|protein_coding	Up	0.632044631644829
ENSG00000169314.15|C22orf15|protein_coding	Up	0.63219839558725
ENSG00000080986.13|NDC80|protein_coding	Up	0.632277905388626
ENSG00000236027.3|PATE3|protein_coding	Up	0.632315294044485
ENSG00000183091.19|NEB|protein_coding	Up	0.632994887616017
ENSG00000172551.11|MUCL1|protein_coding	Up	0.634048474937031
ENSG00000206150.4|RNASE13|protein_coding	Up	0.634935334190716
ENSG00000189366.9|ALG1L|protein_coding	Up	0.635614893496557
ENSG00000165762.3|OR4K2|protein_coding	Up	0.635863890134131
ENSG00000143556.9|S100A7|protein_coding	Up	0.635972549401284
ENSG00000050730.16|TNIP3|protein_coding	Up	0.636683128359843
ENSG00000135443.8|KRT85|protein_coding	Up	0.636785764936103
ENSG00000125084.12|WNT1|protein_coding	Up	0.637528565886852
ENSG00000218819.6|TDRD15|protein_coding	Up	0.638272127635088
ENSG00000153802.12|TMPRSS11D|protein_coding	Up	0.638375172517297
ENSG00000069188.17|SDK2|protein_coding	Up	0.638730658674696
ENSG00000172482.5|AGXT|protein_coding	Up	0.63877100136706
ENSG00000250120.8|PCDHA10|protein_coding	Up	0.639087589081209
ENSG00000173894.11|CBX2|protein_coding	Up	0.6390970104148
ENSG00000161642.18|ZNF385A|protein_coding	Up	0.639331549870463
ENSG00000157570.12|TSPAN18|protein_coding	Up	0.63949004269688
ENSG00000051180.17|RAD51|protein_coding	Up	0.639780905595394
ENSG00000072182.13|ASIC4|protein_coding	Up	0.639994265006347
ENSG00000165553.4|NGB|protein_coding	Up	0.640052522093297
ENSG00000117115.13|PADI2|protein_coding	Up	0.640451622001039
ENSG00000131355.15|ADGRE3|protein_coding	Up	0.640588303114122
ENSG00000187068.3|C3orf70|protein_coding	Up	0.640885240190774
ENSG00000100473.18|COCH|protein_coding	Up	0.640889590706049
ENSG00000125538.12|IL1B|protein_coding	Up	0.64111871906189
ENSG00000115590.14|IL1R2|protein_coding	Up	0.641751728533542
ENSG00000161031.13|PGLYRP2|protein_coding	Up	0.641765597305347
ENSG00000162772.17|ATF3|protein_coding	Up	0.642040335496485
ENSG00000160781.17|PAQR6|protein_coding	Up	0.642432081670469
ENSG00000185652.12|NTF3|protein_coding	Up	0.643386712295989
ENSG00000108179.14|PPIF|protein_coding	Up	0.643550754106228
ENSG00000102683.8|SGCG|protein_coding	Up	0.643660290922786
ENSG00000105409.19|ATP1A3|protein_coding	Up	0.64392505994759
ENSG00000164683.18|HEY1|protein_coding	Up	0.644893964106428
ENSG00000104147.9|OIP5|protein_coding	Up	0.645102543288628
ENSG00000167619.13|TMEM145|protein_coding	Up	0.645140212725335
ENSG00000065357.20|DGKA|protein_coding	Up	0.645213936763779
ENSG00000108688.11|CCL7|protein_coding	Up	0.64524436966573
ENSG00000284306.1|SSU72P2|protein_coding	Up	0.645390430401006
ENSG00000185177.13|ZNF479|protein_coding	Up	0.64575918886214
ENSG00000284484.1|AC025287.4|protein_coding	Up	0.64594705603343
ENSG00000164379.7|FOXQ1|protein_coding	Up	0.646053346200472
ENSG00000196747.4|H2AC13|protein_coding	Up	0.646057730106089
ENSG00000152661.9|GJA1|protein_coding	Up	0.646161893157842
ENSG00000118245.2|TNP1|protein_coding	Up	0.646362309765398
ENSG00000197124.12|ZNF682|protein_coding	Up	0.646872951989926
ENSG00000269891.2|ARHGAP19-SLIT1|protein_coding	Up	0.646943266200522
ENSG00000146386.8|ABRACL|protein_coding	Up	0.647144536505523
ENSG00000170807.12|LMOD2|protein_coding	Up	0.6475444686404
ENSG00000278588.2|H2BC10|protein_coding	Up	0.648023021788158
ENSG00000203859.10|HSD3B2|protein_coding	Up	0.649049568513369
ENSG00000138434.17|ITPRID2|protein_coding	Up	0.649416302905665
ENSG00000182759.4|MAFA|protein_coding	Up	0.64963555183179
ENSG00000248385.8|TARM1|protein_coding	Up	0.649781732987699
ENSG00000181803.3|OR6S1|protein_coding	Up	0.650472076545649
ENSG00000160471.13|COX6B2|protein_coding	Up	0.650665202235371
ENSG00000181786.5|ACTL9|protein_coding	Up	0.650808402295788
ENSG00000243543.9|WFDC6|protein_coding	Up	0.650861796023634
ENSG00000150394.14|CDH8|protein_coding	Up	0.650873836405337
ENSG00000101292.8|PROKR2|protein_coding	Up	0.651153431277874
ENSG00000013016.16|EHD3|protein_coding	Up	0.651223531582308
ENSG00000167191.12|GPRC5B|protein_coding	Up	0.651257953157887
